NOC,Year,LSTM_Gold_Trend,LSTM_Total_Trend,LSTM_Host_Logit,Gold_feat,Total_feat,Is_Host,Is_Prep,Alpha,Is_History,NOC_Code,PC1,PC2,PC3,PC4,PC5,Gold_target,Total_target,Gold_Actual,Total_Actual
Great Britain,1932,5.726103782653809,20.779340744018555,-3.609941482543945,0.0,0.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,,,0.0,0.0
Great Britain,1936,6.632326126098633,19.007871627807617,-4.416360855102539,4.0,14.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,4.0,14.0,4.0,14.0
Great Britain,1948,6.172940254211426,19.663667678833008,-3.237923383712769,3.0,23.0,1.0,1.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,3.0,23.0,3.0,23.0
Great Britain,1952,4.949690818786621,15.959317207336426,-2.503829002380371,1.0,11.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,1.0,11.0,1.0,11.0
Great Britain,1956,5.00303840637207,18.072511672973636,-3.60280704498291,6.0,24.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,6.0,24.0,6.0,24.0
Great Britain,1960,4.349390983581543,16.19660186767578,-2.660787582397461,0.0,0.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,,,0.0,0.0
Great Britain,1964,9.934739112854004,27.504762649536133,-3.795656681060791,4.0,18.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,4.0,18.0,4.0,18.0
Great Britain,1968,6.687185287475586,20.876192092895508,-3.1851906776428223,5.0,13.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,5.0,13.0,5.0,13.0
Great Britain,1972,6.4998064041137695,19.64739799499512,-2.3185298442840576,4.0,18.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,4.0,18.0,4.0,18.0
Great Britain,1976,6.37423038482666,20.899463653564453,-3.119023323059082,3.0,13.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,3.0,13.0,3.0,13.0
Great Britain,1980,5.114581108093262,18.08694648742676,-3.461301803588867,5.0,21.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,5.0,21.0,5.0,21.0
Great Britain,1984,6.672385215759277,21.69493293762207,-3.0928213596343994,5.0,37.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,5.0,37.0,5.0,37.0
Great Britain,1988,7.9066925048828125,25.863222122192383,-2.611595630645752,5.0,24.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,5.0,24.0,5.0,24.0
Great Britain,1992,9.56166648864746,30.355669021606445,-2.869081258773804,5.0,20.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,5.0,20.0,5.0,20.0
Great Britain,1996,6.934427261352539,22.522441864013672,-3.122615337371826,1.0,15.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,1.0,15.0,1.0,15.0
Great Britain,2000,5.333185195922852,18.608226776123047,-3.6947789192199703,11.0,28.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,11.0,28.0,11.0,28.0
Great Britain,2004,8.1760892868042,25.31279563903809,-2.841047525405884,9.0,30.0,0.0,1.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,9.0,30.0,9.0,30.0
Great Britain,2008,11.569170951843262,35.85907745361328,-2.3391871452331543,19.0,51.0,0.0,1.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,19.0,51.0,19.0,51.0
Great Britain,2012,19.23583602905273,53.49454498291016,-2.1498939990997314,29.0,65.0,1.0,1.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,29.0,65.0,29.0,65.0
Great Britain,2016,23.13251304626465,60.28703308105469,-1.88248074054718,27.0,67.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,27.0,67.0,27.0,67.0
Great Britain,2020,25.86785316467285,66.58786010742188,-2.3742222785949707,22.0,64.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,22.0,64.0,22.0,64.0
Great Britain,2024,22.76656150817871,61.18687438964844,-2.3591437339782715,14.0,65.0,0.0,0.0,1.812785388127854,True,GBR,9.342770465190776,15.122202459509351,2.1745827166564564,0.3076585466477861,-2.073781866623235,14.0,65.0,14.0,65.0
Hungary,1908,1.8662223815917969,6.271321773529053,-4.72545337677002,3.0,9.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,3.0,9.0,3.0,9.0
Hungary,1912,2.133450508117676,7.137001514434815,-4.0196213722229,3.0,8.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,3.0,8.0,3.0,8.0
Hungary,1920,2.18281364440918,7.440412998199463,-4.01488208770752,0.0,0.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,,,0.0,0.0
Hungary,1924,2.148524761199951,5.772473812103272,-6.320357322692871,2.0,9.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,2.0,9.0,2.0,9.0
Hungary,1928,2.14906644821167,7.543131351470947,-4.242254734039307,4.0,9.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,4.0,9.0,4.0,9.0
Hungary,1932,3.0871503353118896,9.150054931640623,-3.468726634979248,0.0,0.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,,,0.0,0.0
Hungary,1936,2.97636342048645,7.867940902709961,-5.943961143493652,10.0,16.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,10.0,16.0,10.0,16.0
Hungary,1948,7.710145950317383,21.904359817504883,-3.71191143989563,10.0,27.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,10.0,27.0,10.0,27.0
Hungary,1952,9.514555931091309,27.22516250610352,-2.998201847076416,16.0,42.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,16.0,42.0,16.0,42.0
Hungary,1956,11.500846862792969,36.64664840698242,-3.7615652084350586,9.0,26.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,9.0,26.0,9.0,26.0
Hungary,1960,3.351478815078736,14.99365234375,-4.6970062255859375,0.0,0.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,,,0.0,0.0
Hungary,1964,7.142365455627441,21.07458877563477,-5.111300945281982,10.0,22.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,10.0,22.0,10.0,22.0
Hungary,1968,8.0039701461792,22.75470542907715,-3.637172222137451,10.0,32.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,10.0,32.0,10.0,32.0
Hungary,1972,8.721389770507812,27.10396385192871,-3.4065909385681152,6.0,35.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,6.0,35.0,6.0,35.0
Hungary,1976,7.329283714294434,26.46478843688965,-3.87642765045166,4.0,22.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,4.0,22.0,4.0,22.0
Hungary,1980,5.928393363952637,20.84238624572754,-4.11227560043335,7.0,32.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,7.0,32.0,7.0,32.0
Hungary,1984,5.29218864440918,18.59539222717285,-3.735439777374268,0.0,0.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,,,0.0,0.0
Hungary,1988,7.839766502380371,21.63018798828125,-4.843143463134766,11.0,23.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,11.0,23.0,11.0,23.0
Hungary,1992,6.593574523925781,19.58211708068848,-3.8483364582061768,11.0,30.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,11.0,30.0,11.0,30.0
Hungary,1996,8.63657283782959,26.859712600708008,-3.5241236686706543,7.0,21.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,7.0,21.0,7.0,21.0
Hungary,2000,3.2814016342163086,14.640094757080078,-4.906356334686279,8.0,17.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,8.0,17.0,8.0,17.0
Hungary,2004,4.758186340332031,17.103055953979492,-4.565278053283691,8.0,17.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,8.0,17.0,8.0,17.0
Hungary,2008,4.614920616149902,16.332605361938477,-4.274299144744873,3.0,10.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,3.0,10.0,3.0,10.0
Hungary,2012,1.4352707862854004,8.865219116210938,-4.654385566711426,8.0,18.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,8.0,18.0,8.0,18.0
Hungary,2016,4.985507011413574,17.57490348815918,-4.48066520690918,8.0,15.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,8.0,15.0,8.0,15.0
Hungary,2020,4.110647678375244,13.881072998046877,-3.5460524559021,6.0,20.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,6.0,20.0,6.0,20.0
Hungary,2024,3.4380910396575928,14.137603759765623,-4.62738037109375,6.0,19.0,0.0,0.0,0.0,True,HUN,0.7676371512143659,0.5631477542857102,0.3199193220585007,0.2165378955984459,2.079277805425186,6.0,19.0,6.0,19.0
Austria,1908,1.5406036376953125,5.203115940093994,-5.169315338134766,0.0,1.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,1.0,0.0,1.0
Austria,1912,1.2295689582824707,3.9218788146972656,-6.143007755279541,0.0,4.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,4.0,0.0,4.0
Austria,1920,0.9101282954216005,3.2269978523254395,-5.855339527130127,0.0,0.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,,,0.0,0.0
Austria,1924,0.4161499142646789,0.993991494178772,-7.532148838043213,0.0,4.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,4.0,0.0,4.0
Austria,1928,0.9081616997718812,3.839839458465576,-5.624789237976074,2.0,3.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,2.0,3.0,2.0,3.0
Austria,1932,1.1251448392868042,3.797030925750733,-5.487370491027832,0.0,0.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,,,0.0,0.0
Austria,1936,1.207934856414795,3.189591407775879,-6.683050155639648,5.0,17.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,5.0,17.0,5.0,17.0
Austria,1948,2.2394320964813232,7.179545879364014,-4.408601760864258,1.0,4.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,1.0,4.0,1.0,4.0
Austria,1952,0.0137408375740051,2.1230688095092773,-5.2331156730651855,0.0,2.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,2.0,0.0,2.0
Austria,1956,-0.4321576952934265,1.2698404788970947,-5.889883518218994,0.0,2.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,2.0,0.0,2.0
Austria,1960,0.5073354840278625,2.1553547382354736,-6.3641204833984375,0.0,0.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,,,0.0,0.0
Austria,1964,0.2783846855163574,0.7270179986953735,-7.703644752502441,0.0,0.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,,,0.0,0.0
Austria,1968,0.0194230079650878,0.4085817337036133,-7.907209396362305,0.0,4.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,4.0,0.0,4.0
Austria,1972,0.7032455205917358,2.61708664894104,-6.155043601989746,0.0,3.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,3.0,0.0,3.0
Austria,1976,0.4689136743545532,2.1603457927703857,-6.028380393981934,0.0,1.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,1.0,0.0,1.0
Austria,1980,0.926449716091156,2.835081100463867,-6.491691589355469,1.0,4.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,1.0,4.0,1.0,4.0
Austria,1984,0.8562724590301514,3.384613513946533,-5.653954982757568,1.0,3.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,1.0,3.0,1.0,3.0
Austria,1988,0.8880540728569031,3.3112988471984863,-5.4840497970581055,1.0,1.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,1.0,1.0,1.0,1.0
Austria,1992,0.6552023887634277,2.4036145210266118,-6.329389572143555,0.0,2.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,2.0,0.0,2.0
Austria,1996,0.219171941280365,1.3383034467697144,-6.5849199295043945,0.0,3.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,3.0,0.0,3.0
Austria,2000,0.5016288757324219,2.0224850177764893,-6.34261417388916,2.0,3.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,2.0,3.0,2.0,3.0
Austria,2004,0.9989826083183287,3.6011691093444824,-5.544271469116211,2.0,7.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,2.0,7.0,2.0,7.0
Austria,2008,1.7351824045181274,5.802694797515869,-4.391663551330566,0.0,3.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,3.0,0.0,3.0
Austria,2012,0.951805055141449,3.8953919410705566,-5.353127956390381,0.0,0.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,,,0.0,0.0
Austria,2016,1.329704761505127,3.5223159790039062,-6.950125217437744,0.0,1.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,0.0,1.0,0.0,1.0
Austria,2020,0.1683075726032257,1.3938695192337036,-7.010641098022461,1.0,7.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,1.0,7.0,1.0,7.0
Austria,2024,0.6520766019821167,2.5545029640197754,-5.834859848022461,2.0,5.0,0.0,0.0,0.0,True,AUT,-1.049436892619796,-0.1332286190106303,-0.6004505506763933,-0.6513034918927708,1.0878785159088096,2.0,5.0,2.0,5.0
Australia,1908,2.612579107284546,8.226096153259277,-4.606161117553711,0.0,0.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,,,0.0,0.0
Australia,1912,3.092771291732788,7.944169998168945,-6.435908317565918,0.0,0.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,,,0.0,0.0
Australia,1920,1.9056074619293213,6.00147819519043,-6.7813720703125,0.0,3.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,0.0,3.0,0.0,3.0
Australia,1924,2.19491982460022,6.78115701675415,-5.629053592681885,3.0,6.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,3.0,6.0,3.0,6.0
Australia,1928,3.2478959560394287,9.759628295898438,-4.202610015869141,1.0,4.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,1.0,4.0,1.0,4.0
Australia,1932,2.447472095489502,8.4854154586792,-4.111457347869873,0.0,0.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,,,0.0,0.0
Australia,1936,3.369250774383545,8.940593719482422,-5.909036159515381,0.0,1.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,0.0,1.0,0.0,1.0
Australia,1948,2.056389808654785,6.485255718231201,-6.031908512115479,2.0,13.0,0.0,1.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,2.0,13.0,2.0,13.0
Australia,1952,3.2983062267303467,9.871395111083984,-4.12071704864502,6.0,11.0,0.0,1.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,6.0,11.0,6.0,11.0
Australia,1956,6.4805908203125,18.92152976989746,-2.160316467285156,13.0,35.0,1.0,1.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,13.0,35.0,13.0,35.0
Australia,1960,1.9019410610198972,11.247526168823242,-2.423633575439453,0.0,0.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,,,0.0,0.0
Australia,1964,4.201095581054688,15.610969543457031,-3.9441170692443848,6.0,18.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,6.0,18.0,6.0,18.0
Australia,1968,6.352280616760254,19.988208770751957,-2.4702069759368896,5.0,17.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,5.0,17.0,5.0,17.0
Australia,1972,7.021425247192383,20.804841995239254,-2.248563051223755,8.0,17.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,8.0,17.0,8.0,17.0
Australia,1976,7.106724739074707,22.847789764404297,-3.2397689819335938,0.0,5.0,0.0,0.0,1.2046783625730997,True,AUS,3.7472421071830353,6.043241765660699,-0.933940077999615,-1.234796442564617,0.6413234532089203,0.0,5.0,0.0,5.0
